0.821688;0.509864
0.821688;0.509864
0.821688;0.509864
0.821688;0.509864
0.821688;0.509864
0.826576;0.51091
0.831475;0.511908
0.836384;0.512857
0.841302;0.513757
0.846229;0.514607
0.851164;0.515408
0.856107;0.51616
0.861057;0.516862
0.866014;0.517515
0.870977;0.518118
0.875946;0.518671
0.88092;0.519175
0.885899;0.519629
0.890883;0.520033
0.89587;0.520387
0.90086;0.520692
0.905853;0.520946
0.910849;0.521151
0.915846;0.521306
0.920845;0.52141
0.925844;0.521465
0.930844;0.521469
0.935843;0.521424
0.940842;0.521329
0.945839;0.521183
0.950835;0.520988
0.955829;0.520743
0.96082;0.520448
0.965808;0.520103
0.970792;0.519708
0.975771;0.519263
0.980747;0.518768
0.985716;0.518224
0.990681;0.51763
0.995639;0.516987
1.00059;0.516294
1.00553;0.515551
1.01047;0.514759
1.0154;0.513918
1.02032;0.513027
1.02523;0.512087
1.03013;0.511099
1.03502;0.510061
1.0399;0.508974
1.04477;0.507839
1.04963;0.506655
1.05447;0.505423
1.05931;0.504142
1.06413;0.502813
1.06893;0.501436
1.07372;0.50001
1.0785;0.498537
1.08326;0.497017
1.08801;0.495448
1.09274;0.493833
1.09746;0.49217
1.10216;0.49046
1.10684;0.488703
1.1115;0.486899
1.11614;0.485049
1.12077;0.483152
1.12538;0.48121
1.12996;0.479221
1.13453;0.477187
1.13908;0.475107
1.1436;0.472981
1.14811;0.470811
1.15259;0.468595
1.15705;0.466335
1.16149;0.46403
1.1659;0.461682
1.17029;0.459289
1.17465;0.456852
1.179;0.454372
1.18331;0.451848
1.1876;0.449282
1.19187;0.446672
1.19611;0.444021
1.20032;0.441327
1.2045;0.438591
1.20866;0.435813
1.21279;0.432994
1.21689;0.430133
1.22096;0.427232
1.225;0.42429
1.22902;0.421308
1.233;0.418286
1.23695;0.415224
1.24087;0.412123
1.24476;0.408983
1.24862;0.405804
1.25245;0.402587
1.25624;0.399332
1.26001;0.396038
1.26374;0.392708
1.26743;0.38934
1.27109;0.385935
1.27472;0.382494
1.27831;0.379017
1.28187;0.375504
1.28539;0.371956
1.28888;0.368373
1.29233;0.364755
1.29574;0.361102
1.29912;0.357416
1.30246;0.353696
1.30576;0.349943
1.30903;0.346157
1.31226;0.342339
1.31545;0.338488
1.3186;0.334606
1.32171;0.330693
1.32478;0.326748
1.32781;0.322773
1.33081;0.318768
1.33376;0.314734
1.33667;0.31067
1.33954;0.306576
1.34237;0.302455
1.34516;0.298305
1.34791;0.294128
1.35061;0.289923
1.35328;0.285692
1.3559;0.281434
1.35847;0.27715
1.36101;0.272841
1.3635;0.268507
1.36595;0.264147
1.36835;0.259764
1.37071;0.255357
1.37303;0.250926
1.3753;0.246472
1.37753;0.241996
1.37971;0.237498
1.38185;0.232978
1.38394;0.228437
1.38599;0.223876
1.38799;0.219294
1.38994;0.214692
1.39185;0.210071
1.39371;0.205431
1.39558;0.200791
1.39744;0.196151
1.3993;0.191511
1.40117;0.186871
1.40303;0.182231
1.40489;0.17759
1.40675;0.17295
1.40862;0.16831
1.41048;0.16367
1.41234;0.15903
1.4142;0.15439
1.41607;0.14975
1.41793;0.14511
1.41979;0.140469
1.42165;0.135829
1.42352;0.131189
1.42538;0.126549
1.42724;0.121909
1.4291;0.117269
1.43097;0.112629
1.43283;0.107989
1.43469;0.103349
1.43656;0.0987084
1.43842;0.0940683
1.44028;0.0894282
1.44214;0.0847881
1.44401;0.080148
1.44587;0.0755078
1.44773;0.0708677
1.44959;0.0662276
1.45146;0.0615875
1.45332;0.0569474
1.45518;0.0523073
1.45704;0.0476671
1.45891;0.043027
1.46077;0.0383869
1.46263;0.0337468
1.46449;0.0291067
1.46636;0.0244665
1.46822;0.0198264
1.47008;0.0151863
1.47195;0.0105462
1.47381;0.00590605
1.47567;0.00126593
1.47753;-0.00337419
1.4794;-0.00801431
1.48126;-0.0126544
1.48312;-0.0172946
1.48498;-0.0219347
1.48685;-0.0265748
1.48871;-0.0312149
1.49057;-0.035855
1.49243;-0.0404952
1.4943;-0.0451353
1.49616;-0.0497754
1.49802;-0.0544155
1.49989;-0.0590556
1.50175;-0.0636958
