Duration of lap 0.0117553 s-1.98425;-2.0814
-1.98425;-2.0814
-1.98425;-2.0814
-1.98425;-2.0814
-1.98425;-2.0814
-1.98425;-2.0814
-1.98425;-2.0814
-1.98425;-2.0814
-1.98425;-2.0814
-1.98425;-2.0814
-1.98425;-2.0814
-1.98425;-2.0814
-1.98425;-2.0814
-1.98425;-2.0814
-1.98425;-2.0814
-1.98425;-2.0814
-1.98425;-2.0814
-1.98425;-2.0814
-1.98425;-2.0814
-1.98425;-2.0814
-1.98425;-2.0814
-1.98425;-2.0814
-1.98425;-2.0814
-1.98425;-2.0814
-1.97941;-2.08018
-1.97453;-2.07907
-1.96963;-2.07809
-1.96471;-2.07724
-1.95976;-2.0765
-1.9548;-2.07589
-1.94983;-2.07541
-1.94484;-2.07505
-1.93985;-2.07481
-1.93485;-2.0747
-1.92986;-2.07471
-1.92486;-2.07485
-1.91987;-2.07512
-1.91489;-2.07551
-1.90992;-2.07602
-1.90496;-2.07665
-1.90002;-2.07741
-1.8951;-2.0783
-1.8902;-2.0793
-1.88534;-2.08043
-1.8805;-2.08168
-1.87569;-2.08305
-1.87089;-2.08447
-1.86611;-2.08594
-1.86135;-2.08745
-1.8566;-2.08902
-1.85187;-2.09062
-1.84715;-2.09228
-1.84245;-2.09399
-1.83777;-2.09574
-1.8331;-2.09753
-1.82845;-2.09938
-1.82382;-2.10127
-1.81922;-2.1032
-1.81463;-2.10519
-1.81006;-2.10721
-1.80551;-2.10929
-1.80098;-2.11141
-1.79647;-2.11357
-1.79199;-2.11578
-1.78752;-2.11804
-1.7853;-2.11919
-1.78307;-2.12031
-1.78083;-2.12142
-1.77858;-2.1225
-1.77631;-2.12356
-1.77404;-2.1246
-1.77175;-2.12561
-1.76946;-2.1266
-1.76716;-2.12757
-1.76484;-2.12851
-1.76252;-2.12944
-1.76019;-2.13034
-1.75784;-2.13121
-1.75549;-2.13206
-1.75314;-2.13289
-1.75077;-2.1337
-1.74839;-2.13448
-1.74601;-2.13523
-1.74362;-2.13597
-1.74123;-2.13668
-1.73882;-2.13736
-1.73641;-2.13802
-1.73399;-2.13866
