-1.43909;-11.7596
-1.43777;-11.7548
-1.43649;-11.75
-1.43524;-11.7451
-1.43402;-11.7403
-1.43285;-11.7354
-1.43171;-11.7305
-1.43061;-11.7257
-1.42954;-11.7208
-1.42851;-11.7159
-1.42752;-11.711
-1.42656;-11.7061
-1.42564;-11.7012
-1.42476;-11.6962
-1.42392;-11.6913
-1.42311;-11.6864
-1.42234;-11.6814
-1.42161;-11.6765
-1.42091;-11.6715
-1.42026;-11.6666
-1.41963;-11.6616
-1.41905;-11.6567
-1.4185;-11.6517
-1.418;-11.6467
-1.41752;-11.6417
-1.41709;-11.6368
-1.41669;-11.6318
-1.41634;-11.6268
-1.41601;-11.6218
-1.41573;-11.6168
-1.41548;-11.6118
-1.41528;-11.6068
-1.4151;-11.6018
-1.41497;-11.5968
-1.41488;-11.5918
-1.41482;-11.5868
