Duration of lap 0.0132048 s-2.77519;3.4762
-2.77519;3.4762
-2.77519;3.4762
-2.77519;3.4762
-2.77519;3.4762
-2.77519;3.4762
-2.77519;3.4762
-2.77519;3.4762
-2.77519;3.4762
-2.77519;3.4762
-2.77519;3.4762
-2.77519;3.4762
-2.77519;3.4762
-2.77519;3.4762
-2.77519;3.4762
-2.77519;3.4762
-2.77519;3.4762
-2.77519;3.4762
-2.77519;3.4762
-2.77519;3.4762
-2.77519;3.4762
-2.77519;3.4762
-2.77519;3.4762
-2.77023;3.47681
-2.76527;3.47743
-2.7603;3.47804
-2.75534;3.47865
-2.75038;3.47927
-2.74542;3.47988
-2.74046;3.48049
-2.73549;3.48111
-2.73053;3.48172
-2.72557;3.48233
-2.72061;3.48295
-2.71565;3.48356
-2.71068;3.48417
-2.70572;3.48479
-2.70076;3.4854
-2.6958;3.48601
-2.69083;3.48663
-2.68587;3.48724
-2.68091;3.48786
-2.67595;3.48847
-2.67099;3.48908
-2.66602;3.4897
-2.66106;3.49031
-2.6561;3.49092
-2.65114;3.49154
-2.64617;3.49215
-2.64121;3.49276
-2.63625;3.49338
-2.63129;3.49399
-2.62633;3.4946
-2.62136;3.49522
-2.6164;3.49583
-2.61144;3.49644
-2.60648;3.49706
-2.60151;3.49767
-2.59655;3.49828
-2.59159;3.4989
-2.58663;3.49951
-2.58167;3.50012
-2.5767;3.50074
-2.57174;3.50135
-2.56678;3.50196
-2.56182;3.50258
-2.55685;3.50319
-2.55189;3.5038
-2.54693;3.50442
-2.54197;3.50503
-2.53701;3.50565
-2.53204;3.50626
-2.52708;3.50687
-2.52212;3.50749
-2.51716;3.5081
-2.51219;3.50871
-2.50723;3.50933
-2.50227;3.50994
-2.49731;3.51055
-2.49235;3.51117
-2.48738;3.51178
-2.48242;3.51239
-2.47746;3.51301
-2.4725;3.51362
-2.46753;3.51423
-2.46257;3.51485
-2.45761;3.51546
-2.45265;3.51607
-2.44769;3.51669
-2.44272;3.5173
-2.43776;3.51791
-2.4328;3.51853
-2.42784;3.51914
-2.42287;3.51975
-2.41791;3.52037
-2.41295;3.52098
-2.40799;3.5216
-2.40303;3.52221
-2.39806;3.52282
-2.3931;3.52344
-2.38814;3.52405
-2.38318;3.52466
-2.37822;3.52528
-2.37325;3.52589
-2.36829;3.5265
-2.36333;3.52712
-2.35837;3.52773
-2.3534;3.52834
-2.34844;3.52896
-2.34348;3.52957
-2.33852;3.53018
-2.33356;3.5308
-2.32859;3.53141
-2.32363;3.53202
-2.31867;3.53264
-2.31371;3.53325
-2.30874;3.53386
-2.30378;3.53448
-2.29882;3.53509
-2.29386;3.5357
-2.2889;3.53632
-2.28393;3.53693
-2.27897;3.53754
-2.27401;3.53816
-2.26905;3.53877
-2.26408;3.53939
-2.25912;3.54
-2.25416;3.54061
-2.2492;3.54123
-2.24424;3.54184
-2.23927;3.54245
-2.23431;3.54307
-2.22935;3.54368
-2.22439;3.54429
-2.21942;3.54491
-2.21446;3.54552
-2.2095;3.54613
-2.20454;3.54675
-2.19958;3.54736
-2.19461;3.54797
-2.18965;3.54859
-2.18469;3.5492
-2.17973;3.54981
-2.17476;3.55043
-2.1698;3.55104
-2.16484;3.55165
-2.15988;3.55227
-2.15492;3.55288
-2.14995;3.55349
-2.14499;3.55411
-2.14003;3.55472
-2.13507;3.55533
-2.1301;3.55595
-2.12514;3.55656
-2.12018;3.55718
-2.11522;3.55779
-2.11026;3.5584
-2.10529;3.55902
-2.10033;3.55963
-2.09537;3.56024
-2.09041;3.56086
-2.08544;3.56147
-2.08048;3.56208
-2.07552;3.5627
-2.07056;3.56331
-2.0656;3.56392
-2.06063;3.56454
-2.05567;3.56515
-2.05071;3.56576
-2.04575;3.56638
-2.04079;3.56699
-2.03582;3.5676
-2.03086;3.56822
-2.0259;3.56883
-2.02094;3.56944
