-0.959897;-2.2946
-0.959897;-2.2946
-0.959897;-2.2946
-0.959897;-2.2946
-0.959897;-2.2946
-0.959897;-2.2946
-0.959897;-2.2946
-0.959897;-2.2946
-0.959897;-2.2946
-0.959897;-2.2946
-0.959897;-2.2946
-0.959897;-2.2946
-0.959897;-2.2946
-0.959897;-2.2946
-0.959897;-2.2946
-0.959897;-2.2946
-0.959897;-2.2946
-0.959897;-2.2946
-0.959897;-2.2946
-0.959897;-2.2946
-0.959897;-2.2946
-0.959897;-2.2946
-0.954998;-2.29361
-0.950089;-2.29266
-0.94517;-2.29176
-0.940243;-2.29091
-0.935308;-2.29011
-0.930365;-2.28936
-0.925415;-2.28866
-0.920458;-2.28801
-0.915494;-2.28741
-0.910525;-2.28686
-0.905551;-2.28635
-0.900572;-2.2859
-0.895588;-2.2855
-0.890601;-2.28514
-0.885611;-2.28484
-0.880618;-2.28459
-0.875622;-2.28439
-0.870625;-2.28423
-0.865626;-2.28413
-0.860627;-2.28408
-0.855627;-2.28407
-0.850628;-2.28412
-0.845629;-2.28422
-0.840631;-2.28436
-0.835636;-2.28456
-0.830642;-2.28481
-0.825651;-2.2851
-0.820664;-2.28545
-0.81568;-2.28585
-0.8107;-2.28629
-0.805725;-2.28679
-0.800755;-2.28733
-0.795791;-2.28793
-0.790833;-2.28857
-0.785882;-2.28927
-0.780938;-2.29001
-0.776002;-2.29081
-0.771074;-2.29165
-0.766154;-2.29254
-0.761244;-2.29348
-0.756343;-2.29447
-0.751453;-2.29551
-0.746573;-2.2966
-0.741704;-2.29773
-0.736847;-2.29892
-0.732002;-2.30015
-0.72717;-2.30144
-0.72235;-2.30277
-0.717544;-2.30415
-0.712753;-2.30557
-0.707975;-2.30705
-0.703213;-2.30857
-0.698466;-2.31014
-0.693735;-2.31176
-0.689021;-2.31342
-0.684323;-2.31513
-0.679643;-2.31689
-0.67498;-2.31869
-0.670336;-2.32055
-0.66571;-2.32244
-0.661084;-2.32434
-0.656458;-2.32624
-0.651833;-2.32814
-0.647207;-2.33004
-0.642581;-2.33193
-0.637955;-2.33383
-0.63333;-2.33573
-0.628704;-2.33763
-0.624078;-2.33953
-0.619452;-2.34142
-0.614826;-2.34332
-0.610201;-2.34522
-0.605575;-2.34712
-0.600949;-2.34902
-0.596323;-2.35091
-0.591697;-2.35281
-0.587072;-2.35471
-0.582446;-2.35661
-0.57782;-2.35851
-0.573194;-2.3604
-0.568568;-2.3623
-0.563943;-2.3642
-0.559317;-2.3661
-0.554691;-2.368
-0.550065;-2.36989
-0.545439;-2.37179
-0.540814;-2.37369
-0.536188;-2.37559
-0.531562;-2.37749
-0.526936;-2.37938
-0.52231;-2.38128
-0.517685;-2.38318
-0.513059;-2.38508
-0.508433;-2.38698
-0.503807;-2.38888
-0.499181;-2.39077
-0.494556;-2.39267
-0.48993;-2.39457
-0.485304;-2.39647
-0.480678;-2.39837
-0.476053;-2.40026
-0.471427;-2.40216
-0.466801;-2.40406
-0.462175;-2.40596
-0.457549;-2.40786
-0.452924;-2.40975
-0.448298;-2.41165
-0.443672;-2.41355
-0.439046;-2.41545
-0.434421;-2.41735
-0.429795;-2.41924
-0.425169;-2.42114
-0.420543;-2.42304
-0.415918;-2.42494
-0.411292;-2.42684
-0.406666;-2.42873
-0.40204;-2.43063
-0.397415;-2.43253
-0.392789;-2.43443
-0.388163;-2.43633
-0.383537;-2.43822
-0.378911;-2.44012
-0.374286;-2.44202
-0.36966;-2.44392
-0.365034;-2.44582
-0.360408;-2.44771
-0.355783;-2.44961
-0.351157;-2.45151
-0.346531;-2.45341
-0.341905;-2.45531
-0.33728;-2.45721
-0.332654;-2.4591
-0.328028;-2.461
-0.323402;-2.4629
-0.318776;-2.4648
-0.314151;-2.4667
-0.309525;-2.46859
-0.304899;-2.47049
-0.300273;-2.47239
-0.295648;-2.47429
-0.291022;-2.47619
-0.286396;-2.47808
-0.28177;-2.47998
-0.277145;-2.48188
-0.272519;-2.48378
-0.267893;-2.48568
-0.263267;-2.48757
-0.258641;-2.48947
-0.254016;-2.49137
-0.24939;-2.49327
-0.244764;-2.49517
-0.240138;-2.49706
-0.235513;-2.49896
-0.230887;-2.50086
-0.226261;-2.50276
-0.221635;-2.50466
-0.21701;-2.50655
-0.212384;-2.50845
-0.207758;-2.51035
-0.203132;-2.51225
-0.198506;-2.51415
-0.193881;-2.51604
-0.189255;-2.51794
-0.184629;-2.51984
-0.180003;-2.52174
-0.175378;-2.52364
-0.170752;-2.52553
-0.166126;-2.52743
-0.1615;-2.52933
-0.156875;-2.53123
-0.152249;-2.53313
-0.147623;-2.53503
-0.142997;-2.53692
-0.138372;-2.53882
-0.133746;-2.54072
-0.12912;-2.54262
-0.124494;-2.54452
-0.119868;-2.54641
-0.115243;-2.54831
-0.110617;-2.55021
-0.105991;-2.55211
-0.101365;-2.55401
-0.0967396;-2.5559
-0.0921138;-2.5578
-0.0874881;-2.5597
-0.0828623;-2.5616
-0.0782365;-2.5635
-0.0736108;-2.56539
-0.068985;-2.56729
-0.0643592;-2.56919
-0.0597335;-2.57109
-0.0551077;-2.57299
-0.0504819;-2.57488
-0.0458562;-2.57678
-0.0412304;-2.57868
-0.0366046;-2.58058
-0.0319789;-2.58248
-0.0273531;-2.58437
-0.0227273;-2.58627
-0.0181016;-2.58817
-0.0134758;-2.59007
-0.00885003;-2.59197
-0.00422426;-2.59386
0.000401509;-2.59576
0.00502728;-2.59766
0.00965304;-2.59956
0.0142788;-2.60146
0.0189046;-2.60335
0.0235303;-2.60525
0.0281561;-2.60715
0.0327819;-2.60905
0.0374076;-2.61095
0.0420334;-2.61285
0.0466592;-2.61474
